año,alcaldia,colonia,bimestre,indice_des,CPDomestico,CTDomestico,CPNODomestico,CTNODomestico,CPMixto,CTMixto,consumo_total,consumo_prom
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 2A SECCION,2,MEDIO,22.89,366.19,0.0,0.0,71.37,214.1,580.29,29.01
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 2A SECCION,2,BAJO,43.02,430.23,4.27,12.81,28.06,28.06,471.1,33.65
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,35.06,455.82,11.33,22.66,63.53,254.13,732.61,38.56
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 2A SECCION,2,MEDIO,39.29,392.88,3.66,3.66,35.38,176.9,573.44,35.84
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 2A SECCION,2,BAJO,42.43,678.92,0.96,0.96,32.94,98.81,778.69,38.93
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,20.76,622.94,10.63,106.28,79.52,397.61,1126.83,25.04
2019,GUSTAVO A. MADERO,FAJA DE ORO,2,ALTO,6.1,6.1,12.81,12.81,40.64,40.64,59.55,19.85
2019,GUSTAVO A. MADERO,FAJA DE ORO,2,ALTO,6.1,6.1,12.81,12.81,40.64,40.64,59.55,19.85
2019,GUSTAVO A. MADERO,FAJA DE ORO,2,MEDIO,35.81,1217.68,10.98,10.98,40.54,445.99,1674.65,36.41
2019,GUSTAVO A. MADERO,BONDOJITO,2,POPULAR,2.01,998.08,1.7,20.34,0.0,0.0,1018.42,2.0
2019,GUSTAVO A. MADERO,LA JOYITA,2,MEDIO,35.82,394.03,11.59,11.59,50.44,151.33,556.95,37.13
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,MEDIO,24.88,348.32,7.63,7.63,23.96,23.96,379.91,23.74
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,MEDIO,22.68,136.1,12.91,90.37,84.73,423.64,650.11,36.12
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,MEDIO,43.26,1081.43,6.1,6.1,48.2,48.2,1135.73,42.06
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,BAJO,33.92,1492.47,3.66,3.66,0.0,0.0,1496.13,33.25
2019,GUSTAVO A. MADERO,AMPL. EMILIANO ZAPATA,2,MEDIO,25.99,545.85,4.53,9.05,50.11,200.45,755.35,27.98
2019,GUSTAVO A. MADERO,AMPL. EMILIANO ZAPATA,2,MEDIO,33.38,667.57,5.49,5.49,33.55,100.65,773.71,32.24
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,19.67,1022.69,13.04,78.21,79.72,398.59,1499.49,23.8
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,29.82,596.36,14.48,43.45,19.25,57.74,697.55,26.83
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,45.1,1082.52,1.68,1.68,60.52,121.04,1205.24,44.64
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,23.08,300.06,0.61,0.61,16.47,49.41,350.08,20.59
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,36.86,516.08,7.68,30.74,30.05,120.21,667.03,30.32
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,34.8,800.32,7.73,23.18,29.07,87.22,910.72,31.4
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,47.34,331.37,49.52,148.57,48.2,289.21,769.15,48.07
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,MEDIO,42.58,553.49,30.2,60.4,15.94,31.88,645.77,37.99
2019,GUSTAVO A. MADERO,AMPL. MARTIRES DE RIO BLANCO,2,MEDIO,37.66,564.92,20.02,40.04,54.64,437.16,1042.12,41.68
2019,GUSTAVO A. MADERO,AMPL. MARTIRES DE RIO BLANCO,2,MEDIO,35.63,676.91,12.81,12.81,41.33,165.31,855.03,35.63
2019,GUSTAVO A. MADERO,AMPL. MARTIRES DE RIO BLANCO,2,BAJO,36.57,658.33,10.62,21.25,111.27,333.81,1013.39,44.06
2019,GUSTAVO A. MADERO,AMPL. MARTIRES DE RIO BLANCO,2,MEDIO,29.29,468.57,10.55,31.65,46.06,368.51,868.73,32.18
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,ALTO,24.34,170.4,240.89,963.57,35.39,106.16,1240.13,88.58
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,ALTO,42.59,340.69,9.42,28.26,40.67,122.0,490.95,35.07
2019,GUSTAVO A. MADERO,TABLAS DE SAN AGUSTIN,2,ALTO,42.47,509.59,2.44,2.44,45.6,182.38,694.41,40.85
2019,GUSTAVO A. MADERO,LA JOYITA,2,ALTO,31.41,408.29,4.09,8.18,58.09,348.55,765.02,36.43
2019,GUSTAVO A. MADERO,LA JOYITA,2,MEDIO,13.04,117.35,32.98,65.97,0.0,0.0,183.32,16.67
2019,GUSTAVO A. MADERO,LA JOYITA,2,MEDIO,39.11,273.8,11.76,35.28,33.87,67.74,376.82,31.4
2019,GUSTAVO A. MADERO,BELISARIO DOMINGUEZ,2,ALTO,68.28,682.85,25.62,204.96,58.99,412.93,1300.74,52.03
2019,GUSTAVO A. MADERO,BELISARIO DOMINGUEZ,2,MEDIO,33.03,858.73,19.5,58.51,40.27,241.6,1158.84,33.11
2019,GUSTAVO A. MADERO,AMPL. MARTIRES DE RIO BLANCO,2,ALTO,42.8,428.01,1.84,1.84,40.73,203.65,633.5,39.59
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,ALTO,21.75,65.24,37.04,222.24,0.0,0.0,287.48,31.94
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,32.65,391.84,7.93,7.93,21.86,65.59,465.36,29.08
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,37.7,263.89,7.02,14.03,39.26,117.78,395.7,32.98
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,38.28,765.57,24.4,24.4,57.33,57.33,847.3,38.51
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,37.29,745.71,3.66,3.66,34.68,138.71,888.08,35.52
2019,GUSTAVO A. MADERO,GERTRUDIS SANCHEZ 3A SECCION,2,BAJO,57.53,920.54,26.84,26.84,37.01,111.04,1058.42,52.92
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,64.56,1420.24,9.15,9.15,49.41,197.63,1627.02,60.26
2019,GUSTAVO A. MADERO,CUCHILLA DE LA JOYA,2,MEDIO,24.67,123.36,220.37,661.11,11.58,11.58,796.05,88.45
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,MEDIO,27.63,580.26,15.76,47.28,56.9,284.48,912.02,31.45
2019,GUSTAVO A. MADERO,LA JOYA,2,ALTO,51.56,515.55,12.81,12.81,164.06,328.12,856.48,65.88
2019,GUSTAVO A. MADERO,CUCHILLA DE LA JOYA,2,MEDIO,61.61,616.14,17.08,17.08,56.5,226.02,859.24,57.28
2019,GUSTAVO A. MADERO,CUCHILLA DE LA JOYA,2,ALTO,28.23,423.49,117.37,352.11,70.16,70.16,845.76,44.51
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,49.5,692.97,4.98,4.98,94.69,284.06,982.01,54.56
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,POPULAR,13.36,106.85,9.72,19.43,46.5,46.5,172.78,15.71
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,37.65,790.55,0.0,0.0,22.47,134.81,925.36,33.05
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,45.23,1176.02,0.0,0.0,100.08,400.34,1576.36,50.85
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,41.56,1537.7,21.06,42.12,7.32,7.32,1587.14,39.68
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,35.11,421.34,42.13,84.26,94.1,376.39,881.99,49.0
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,35.18,1231.45,3.66,3.66,39.96,79.92,1315.03,34.61
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,54.3,1737.47,11.59,23.18,31.85,222.95,1983.6,48.38
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,22.72,976.87,40.36,282.5,36.9,221.42,1480.79,26.44
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,31.62,1138.34,1.83,3.66,34.78,34.78,1176.78,30.17
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,BAJO,33.93,1425.22,11.59,11.59,43.92,219.59,1656.4,34.51
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,MEDIO,43.08,1163.27,25.81,51.62,67.3,201.9,1416.79,44.27
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,28.68,716.96,17.84,142.74,24.64,320.26,1179.96,25.65
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,29.2,1518.58,33.85,67.71,42.62,298.32,1884.61,30.9
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,32.18,1640.96,12.92,25.84,57.39,229.55,1896.35,33.27
2019,GUSTAVO A. MADERO,CUCHILLA DE LA JOYA,2,MEDIO,35.06,1332.15,272.68,545.37,45.96,275.75,2153.27,46.81
2019,GUSTAVO A. MADERO,CUCHILLA DE LA JOYA,2,ALTO,45.4,726.35,0.0,0.0,56.71,397.0,1123.35,44.93
2019,GUSTAVO A. MADERO,LA MALINCHE,2,BAJO,57.34,172.02,0.0,0.0,70.76,70.76,242.78,48.56
2019,GUSTAVO A. MADERO,LA JOYA,2,ALTO,38.8,620.72,175.68,175.68,59.52,238.08,1034.48,49.26
2019,GUSTAVO A. MADERO,LA JOYA,2,BAJO,81.73,2206.6,8.7,34.79,54.37,434.98,2676.37,68.62
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,35.59,391.46,6.86,27.45,82.57,1238.55,1657.46,55.25
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,27.89,641.44,3.17,15.86,63.21,379.28,1036.58,30.49
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,44.71,1072.99,4.51,9.02,52.04,260.19,1342.2,43.3
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,47.89,1293.05,14.03,28.06,61.77,185.32,1506.43,47.08
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,69.32,1524.96,0.61,0.61,64.79,323.93,1849.5,66.05
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,55.4,1163.37,0.0,0.0,14.64,14.64,1178.01,51.22
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,35.24,1303.74,20.74,20.74,55.85,167.56,1492.04,36.39
2019,GUSTAVO A. MADERO,MARTIRES DE RIO BLANCO,2,MEDIO,31.43,1194.18,0.97,0.97,24.52,98.06,1293.21,30.07
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,35.91,1077.21,3.36,6.71,241.26,482.52,1566.44,46.07
2019,GUSTAVO A. MADERO,EMILIANO ZAPATA,2,BAJO,34.6,899.67,0.98,0.98,14.34,28.68,929.33,32.05
2019,GUSTAVO A. MADERO,7 DE NOVIEMBRE,2,MEDIO,38.03,1216.99,4.58,9.15,28.31,84.94,1311.08,35.43
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,54.6,819.04,18.0,35.99,39.47,236.82,1091.85,47.47
2019,GUSTAVO A. MADERO,LA JOYA,2,ALTO,36.27,1160.79,12.81,12.81,67.09,335.43,1509.03,39.71
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,75.2,601.64,57.74,173.22,27.46,109.83,884.69,58.98
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,BAJO,49.27,1034.69,14.34,28.67,0.0,0.0,1063.36,46.23
2019,GUSTAVO A. MADERO,NUEVA TENOCHTITLAN,2,MEDIO,35.58,569.28,24.55,98.21,29.84,119.34,786.83,32.78
2019,GUSTAVO A. MADERO,LA MALINCHE,2,BAJO,52.41,1886.86,17.08,34.16,58.67,352.02,2273.04,51.66
2019,GUSTAVO A. MADERO,LA MALINCHE,2,BAJO,33.85,1252.27,20.3,162.39,89.54,805.86,2220.52,41.12
2019,GUSTAVO A. MADERO,LA MALINCHE,2,BAJO,40.25,1288.14,52.66,315.93,36.71,256.99,1861.06,41.36
2019,GUSTAVO A. MADERO,LA MALINCHE,2,BAJO,38.2,1375.08,8.75,26.24,46.36,46.36,1447.68,36.19
2019,GUSTAVO A. MADERO,LA JOYA,2,BAJO,28.01,1148.45,0.0,0.0,70.31,281.25,1429.7,30.42
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,69.72,557.79,121.57,243.14,48.2,48.2,849.13,77.19
2019,AZCAPOTZALCO,MONTE ALTO,2,BAJO,30.56,672.35,143.32,286.65,42.76,342.05,1301.05,40.66
2019,AZCAPOTZALCO,TRABAJADORES DEL HIERRO,2,BAJO,25.21,1008.55,67.71,67.71,45.94,229.7,1305.96,28.39
2019,AZCAPOTZALCO,TRABAJADORES DEL HIERRO,2,BAJO,37.79,982.46,12.61,37.82,53.3,426.36,1446.64,39.1
2019,AZCAPOTZALCO,BARRIO COLTONGO,2,BAJO,22.59,4654.53,107.75,1723.95,125.32,1002.59,7381.07,32.09
2019,AZCAPOTZALCO,TRABAJADORES DEL HIERRO,2,BAJO,45.84,1421.02,11.39,34.16,62.2,62.2,1517.38,43.35
2019,AZCAPOTZALCO,MONTE ALTO,2,BAJO,51.1,357.72,12.89,38.66,8.55,8.55,404.93,36.81
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,36.83,1104.99,0.0,0.0,27.94,55.88,1160.87,35.18
2019,AZCAPOTZALCO,MONTE ALTO,2,POPULAR,62.83,62.83,4.41,4.41,0.0,0.0,67.24,33.62
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,60.93,792.07,7.32,7.32,113.76,227.51,1026.9,64.18
2019,AZCAPOTZALCO,TRABAJADORES DEL HIERRO,2,BAJO,27.79,611.32,5.85,5.85,70.76,212.28,829.45,31.9
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,35.07,1227.56,7.63,15.26,45.04,270.25,1513.07,35.19
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,52.94,1905.8,6.1,6.1,41.77,250.6,2162.5,50.29
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,55.3,1161.29,0.0,0.0,48.5,96.99,1258.28,52.43
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,43.83,1227.25,139.19,139.19,28.3,141.51,1507.95,44.35
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,28.42,1222.06,1.22,1.22,54.72,383.03,1606.31,31.5
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,76.73,537.12,14.73,14.73,66.49,265.95,817.8,68.15
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,45.65,593.43,58.56,58.56,47.52,142.57,794.56,46.74
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,37.21,967.34,0.61,0.61,45.56,501.2,1469.15,38.66
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,38.84,1475.81,19.42,97.1,72.71,508.94,2081.85,41.64
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,22.94,435.84,14.54,116.35,92.22,1567.79,2119.98,48.18
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,30.76,707.58,7.2,35.99,47.51,427.59,1171.16,31.65
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,37.47,1611.41,7.9,23.69,44.9,359.24,1994.34,36.93
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,33.32,566.47,23.58,70.75,76.72,1304.31,1941.53,52.47
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,45.7,959.69,35.46,106.39,69.67,1045.08,2111.16,54.13
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,40.93,1350.6,0.61,0.61,99.42,198.83,1550.04,43.06
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,28.64,1632.49,12.99,51.95,41.58,207.91,1892.35,28.67
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,32.94,98.82,324.72,974.17,62.82,125.64,1198.63,149.83
2019,AZCAPOTZALCO,PROHOGAR,2,BAJO,45.31,271.84,150.18,750.91,35.62,249.33,1272.08,70.67
2019,AZCAPOTZALCO,PORVENIR,2,BAJO,43.48,608.74,17.38,69.53,53.88,161.65,839.92,40.0
2019,AZCAPOTZALCO,PORVENIR,2,BAJO,20.63,20.63,18.9,37.8,0.0,0.0,58.43,19.48
2019,AZCAPOTZALCO,ALDANA,2,BAJO,61.69,925.34,11.53,34.58,42.65,85.3,1045.22,52.26
2019,AZCAPOTZALCO,ALDANA,2,BAJO,54.75,985.54,1.83,1.83,12.82,12.82,1000.19,50.01
2019,AZCAPOTZALCO,LIBERACION,2,BAJO,27.83,27.83,0.0,0.0,54.3,217.18,245.01,40.84
2019,AZCAPOTZALCO,AGUILERA,2,BAJO,54.43,1142.98,8.3,82.95,45.54,637.5,1863.43,41.41
2019,AZCAPOTZALCO,AGUILERA,2,BAJO,44.16,529.86,18.93,113.57,71.89,790.76,1434.19,49.45
2019,AZCAPOTZALCO,PORVENIR,2,POPULAR,43.04,1463.22,0.0,0.0,79.29,79.29,1542.51,42.85
2019,AZCAPOTZALCO,PORVENIR,2,POPULAR,45.19,1943.24,8.3,16.59,16.28,32.56,1992.39,42.39
2019,AZCAPOTZALCO,LIBERACION,2,BAJO,46.28,323.93,15.25,15.25,33.98,203.85,543.03,38.79
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,27.53,578.23,9.81,29.43,53.2,212.8,820.46,29.3
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,38.94,506.25,16.47,16.47,0.0,0.0,522.72,37.34
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,69.95,419.69,32.47,64.94,45.15,90.3,574.93,57.49
2019,AZCAPOTZALCO,ALDANA,2,BAJO,62.17,870.4,22.88,22.88,89.53,626.73,1520.01,69.09
2019,AZCAPOTZALCO,ALDANA,2,BAJO,84.88,1612.72,53.68,107.36,11.87,35.62,1755.7,73.15
2019,AZCAPOTZALCO,PORVENIR,2,BAJO,31.62,379.41,5.49,5.49,18.71,56.14,441.04,27.56
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,18.27,237.46,13.57,54.29,52.7,158.11,449.86,22.49
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,37.83,605.28,19.62,58.87,62.04,310.18,974.33,40.6
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,25.09,602.08,10.37,20.74,57.35,172.04,794.86,27.41
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,34.13,580.15,29.07,29.07,16.48,16.48,625.7,32.93
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,21.47,536.73,37.21,74.42,61.66,431.62,1042.77,30.67
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,55.45,665.38,0.0,0.0,97.04,194.08,859.46,53.72
2019,AZCAPOTZALCO,LA RAZA,2,BAJO,44.05,572.64,15.25,15.25,80.77,403.85,991.74,52.2
2019,AZCAPOTZALCO,PATRIMONIO FAMILIAR,2,BAJO,29.72,594.46,17.39,34.77,22.73,68.2,697.43,27.9
2019,AZCAPOTZALCO,PATRIMONIO FAMILIAR,2,BAJO,34.06,681.11,60.39,60.39,0.0,0.0,741.5,35.31
2019,AZCAPOTZALCO,ARENAL,2,BAJO,58.77,528.92,0.0,0.0,47.17,141.5,670.42,51.57
2019,AZCAPOTZALCO,ARENAL,2,POPULAR,40.98,122.94,6.71,6.71,58.91,117.82,247.47,41.24
2019,AZCAPOTZALCO,ALDANA,2,BAJO,59.23,1006.92,12.5,25.01,102.44,409.75,1441.68,62.68
2019,AZCAPOTZALCO,ARENAL,2,BAJO,61.08,61.08,15.25,15.25,0.0,0.0,76.33,38.16
2019,AZCAPOTZALCO,ARENAL,2,BAJO,45.77,1922.35,16.96,50.87,22.57,67.72,2040.94,42.52
2019,AZCAPOTZALCO,ARENAL,2,BAJO,48.06,769.03,157.38,157.38,30.91,185.47,1111.88,48.34
2019,AZCAPOTZALCO,ARENAL,2,BAJO,57.62,1325.36,13.95,97.65,37.22,37.22,1460.23,47.1
2019,AZCAPOTZALCO,ARENAL,2,BAJO,22.18,2373.55,5.9,11.79,65.72,262.87,2648.21,23.44
2019,AZCAPOTZALCO,LIBERACION,2,BAJO,33.39,801.31,18.74,93.69,67.72,67.72,962.72,32.09
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,77.22,231.66,0.0,0.0,0.0,0.0,231.66,57.92
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,27.65,801.76,17.08,34.16,35.92,215.54,1051.46,28.42
2019,AZCAPOTZALCO,DEL GAS,2,BAJO,18.88,20034.47,175.98,1935.8,21.8,43.6,22013.87,20.5
2019,AZCAPOTZALCO,AMPL. COSMOPOLITA,2,BAJO,46.04,322.31,13.42,13.42,7.47,37.34,373.07,28.7
2019,AZCAPOTZALCO,POTRERO DEL LLANO,2,BAJO,54.8,383.58,157.27,786.33,60.48,302.42,1472.33,86.61
2019,AZCAPOTZALCO,COSMOPOLITA,2,BAJO,42.93,729.74,11.74,46.96,61.09,427.62,1204.32,43.01
2019,AZCAPOTZALCO,COSMOPOLITA,2,BAJO,54.9,823.45,30.5,30.5,37.22,37.22,891.17,52.42
2019,AZCAPOTZALCO,COSMOPOLITA,2,BAJO,29.72,534.96,1.83,1.83,57.96,57.96,594.75,29.74
2019,AZCAPOTZALCO,COSMOPOLITA,2,BAJO,43.54,653.12,12.2,12.2,34.01,136.04,801.36,40.07
2019,AZCAPOTZALCO,COSMOPOLITA,2,BAJO,52.37,733.17,0.48,0.48,44.15,176.61,910.26,47.91
2019,AZCAPOTZALCO,EUZKADI,2,BAJO,40.12,521.6,0.0,0.0,0.0,0.0,521.6,37.26
2019,AZCAPOTZALCO,EUZKADI,2,BAJO,70.45,1409.07,180.56,180.56,46.88,281.31,1870.94,69.29
2019,AZCAPOTZALCO,BARRIO COLTONGO,2,BAJO,26.26,131.29,21.58,43.17,31.32,62.64,237.1,26.34
2019,AZCAPOTZALCO,COLTONGO,2,BAJO,61.48,368.85,41.62,166.46,65.88,65.88,601.19,54.65
2019,AZCAPOTZALCO,COLTONGO,2,POPULAR,119.65,837.55,97.13,1262.74,237.7,475.41,2575.7,117.08
2019,AZCAPOTZALCO,PUEBLO SAN ANDRES DE LAS SALINAS,2,BAJO,50.12,902.1,73.41,587.27,44.84,89.67,1579.04,56.39
2019,AZCAPOTZALCO,INDUSTRIAL VALLEJO,2,POPULAR,58.92,530.26,169.97,4249.16,57.35,229.39,5008.81,131.81
2019,AZCAPOTZALCO,LAS SALINAS,2,BAJO,35.98,71.96,9111.26,18222.53,0.0,0.0,18294.49,4573.62
2019,AZCAPOTZALCO,INDUSTRIAL VALLEJO,2,POPULAR,12.84,12.84,1652.48,9914.85,0.0,0.0,9927.69,1418.24
2019,AZCAPOTZALCO,LAS SALINAS,2,BAJO,26.32,157.93,11.48,57.38,0.0,0.0,215.31,19.57
2019,AZCAPOTZALCO,BARRIO COLTONGO,2,BAJO,31.6,2844.1,62.39,873.47,52.97,423.73,4141.3,36.98
2019,AZCAPOTZALCO,TEZOZOMOC,2,BAJO,47.4,47.4,88.11,440.57,0.0,0.0,487.97,81.33
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,2,BAJO,47.11,1601.8,7.08,56.66,51.44,360.05,2018.51,41.19
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,2,POPULAR,24.53,33948.22,12.98,103.84,0.0,0.0,34052.06,24.46
2019,AZCAPOTZALCO,SANTA INES,2,BAJO,31.7,2440.81,154.27,1079.9,36.27,108.81,3629.52,41.72
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,2,POPULAR,35.17,2461.66,19.37,38.74,132.61,663.06,3163.46,41.08
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,2,POPULAR,15.84,1885.02,313.32,7206.29,0.0,0.0,9091.31,64.02
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,2,BAJO,44.5,1735.36,21.84,262.12,50.1,801.57,2799.05,41.78
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,2,BAJO,28.65,257.83,15.15,30.3,0.0,0.0,288.13,26.19
2019,AZCAPOTZALCO,PETROLERA,2,MEDIO,32.73,556.4,3.96,7.93,61.12,122.24,686.57,32.69
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,2,MEDIO,17.9,1557.71,21.79,87.17,45.63,273.79,1918.67,19.78
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,2,POPULAR,13.8,1628.21,16.77,33.55,0.0,0.0,1661.76,13.85
2019,AZCAPOTZALCO,PUEBLO SAN PEDRO XALPA,2,MEDIO,21.35,21.35,12.65,37.94,61.61,184.82,244.11,34.87
2019,AZCAPOTZALCO,PUEBLO SANTO DOMINGO,2,BAJO,39.1,1055.8,10.2,51.01,52.36,471.27,1578.08,38.49
2019,AZCAPOTZALCO,PUEBLO SANTO DOMINGO,2,BAJO,55.21,441.7,151.22,604.9,58.55,58.55,1105.15,85.01
2019,AZCAPOTZALCO,PUEBLO SANTO DOMINGO,2,BAJO,36.12,1444.68,34.26,205.58,37.07,370.74,2021.0,36.09
2019,AZCAPOTZALCO,LA PRECIOSA,2,POPULAR,28.75,3536.45,5.06,20.25,73.54,294.18,3850.88,29.4
2019,AZCAPOTZALCO,LA PRECIOSA,2,BAJO,54.34,869.47,20.92,125.55,68.2,272.82,1267.84,48.76
2019,AZCAPOTZALCO,LA PRECIOSA,2,BAJO,29.86,1940.97,10.68,85.47,30.66,459.96,2486.4,28.25
2019,AZCAPOTZALCO,PUEBLO SAN JUAN TLIHUACA,2,BAJO,45.8,732.85,33.16,33.16,26.67,53.34,819.35,43.12
2019,AZCAPOTZALCO,PUEBLO SAN JUAN TLIHUACA,2,BAJO,25.74,2857.14,15.32,45.95,75.22,676.95,3580.04,29.11
2019,AZCAPOTZALCO,PUEBLO SAN JUAN TLIHUACA,2,BAJO,48.24,1350.71,37.82,113.46,47.89,287.35,1751.52,47.34
2019,AZCAPOTZALCO,PETROLERA,2,MEDIO,34.71,1041.39,9.15,36.61,86.21,431.07,1509.07,38.69
2019,AZCAPOTZALCO,PETROLERA,2,MEDIO,25.48,1325.2,10.66,63.97,0.0,0.0,1389.17,23.95
2019,AZCAPOTZALCO,PETROLERA,2,BAJO,37.27,857.17,5.43,16.3,62.82,188.46,1061.93,36.62
2019,AZCAPOTZALCO,PETROLERA,2,MEDIO,40.4,1131.08,4.62,9.23,13.44,26.88,1167.19,36.47
2019,AZCAPOTZALCO,PETROLERA,2,BAJO,21.62,454.09,1.22,2.44,37.82,75.64,532.17,21.29
